Transition_ID	Relation	Left	Right
T6640	phos	9252	148327
T6641	phos	5616	2869
T6642	deph	5496	3014
T6643	phos	9113	6118
T6644	phos	1196	7514
T6645	deph	5523	207
T6646	phos	157	219429
T6647	phos	1019	10073
T6648	phos	5595	1051
T6649	deph	55012	55799
T6650	phos	3611	11035
T6651	phos	640	581
T6652	phos	10459	51434
T6653	phos	10000	90993
T6654	phos	816	27092
T6655	phos	7048	8458
T6656	phos	5879	5599
T6657	deph	1848	5594
T6658	phos	2268	1457
T6659	phos	5567	779
T6660	phos	8550	4089
T6661	phos	5747	1025
T6662	deph	1843	6300
T6663	phos	5580	7082
T6664	phos	5881	5602
T6665	phos	5578	4708
T6666	phos	2931	4609
T6667	phos	6011	3579
T6668	phos	5579	71
T6669	deph	5501	8350
T6670	phos	1195	6427
T6671	deph	5516	8351
T6672	phos	5058	8048
T6673	deph	5516	785
T6674	phos	3566	3718
T6675	deph	5500	5578
T6676	phos	673	5603
T6677	phos	9891	1111
T6678	phos	5595	2353
T6679	phos	4751	8853
T6680	phos	5291	207
T6681	phos	1019	2107
T6682	phos	4882	27254
T6683	phos	5567	486
T6684	phos	10783	3059
T6685	phos	6198	7531
T6686	phos	369	5604
T6687	phos	2260	56915
T6688	phos	818	10369
T6689	phos	2535	2775
T6690	phos	5594	4086
T6691	phos	815	779
T6692	deph	1848	5599
T6693	phos	157	122748
T6694	phos	440275	1965
T6695	phos	7297	7791
T6696	phos	5753	7726
T6697	phos	8445	94104
T6698	phos	1020	10073
T6699	phos	29110	2768
T6700	deph	5515	4088
T6701	phos	5567	3784
T6702	deph	5519	83700
T6703	phos	81029	7976
T6704	phos	5584	660
T6705	phos	5613	2787
T6706	phos	1017	1459
T6707	phos	157	26493
T6708	phos	6196	2017
T6709	phos	10298	91807
T6710	phos	2932	5728
T6711	phos	4217	5606
T6712	phos	6196	4088
T6713	phos	8517	3667
T6714	phos	7099	5594
T6715	phos	9020	815
T6716	phos	9180	3716
T6717	phos	1019	4194
T6718	phos	7480	7855
T6719	deph	5515	6010
T6720	phos	2870	1524
T6721	phos	57118	4088
T6722	phos	5567	2793
T6723	phos	5599	11178
T6724	phos	8576	4869
T6725	phos	7048	2017
T6726	phos	53944	55616
T6727	phos	699	129401
T6728	deph	5525	10368
T6729	phos	4751	10848
T6730	deph	5516	6608
T6731	deph	5515	55690
T6732	phos	29110	25898
T6733	phos	157	219493
T6734	phos	5592	4659
T6735	phos	8550	4193
T6736	phos	5295	5747
T6737	deph	5515	6262
T6738	phos	699	8048
T6739	phos	8445	581
T6740	phos	157	81300
T6741	phos	2868	2149
T6742	phos	2931	602
T6743	deph	5792	3643
T6744	phos	340156	29895
T6745	phos	5058	5236
T6746	phos	157	442194
T6747	phos	2775	1855
T6748	phos	7048	7812
T6749	phos	207	4775
T6750	phos	5566	6546
T6751	phos	818	59284
T6752	phos	1019	7738
T6753	phos	5871	94104
T6754	phos	1019	11331
T6755	phos	699	81887
T6756	phos	5613	27092
T6757	phos	5608	6300
T6758	phos	57144	8874
T6759	phos	5613	2905
T6760	phos	157	283092
T6761	deph	5523	786
T6762	phos	5590	1642
T6763	deph	90673	801
T6764	deph	5494	5580
T6765	deph	993	1523
T6766	phos	51384	8323
T6767	phos	1454	94104
T6768	phos	5613	6324
T6769	phos	2475	8660
T6770	phos	3480	6464
T6771	phos	5566	10155
T6772	phos	157	120787
T6773	phos	1457	5664
T6774	phos	657	326
T6775	phos	5594	468
T6776	deph	5520	5590
T6777	phos	11200	5610
T6778	phos	157	403239
T6779	deph	5501	10368
T6780	phos	1457	7035
T6781	phos	90	29068
T6782	phos	5613	3784
T6783	deph	5795	4233
T6784	phos	65125	5580
T6785	phos	6885	10848
T6786	phos	3459	7297
T6787	phos	5568	59284
T6788	phos	816	779
T6789	deph	11156	4691
T6790	phos	2011	147929
T6791	deph	5522	10413
T6792	phos	1453	127933
T6793	phos	5578	59345
T6794	phos	2264	1820
T6795	phos	6787	51692
T6796	deph	5501	5894
T6797	deph	5494	5608
T6798	deph	5500	4637
T6799	deph	90673	5257
T6800	phos	157	390321
T6801	phos	2011	7428
T6802	deph	5525	59283
T6803	phos	8900	5925
T6804	phos	3611	5566
T6805	deph	5528	10368
T6806	deph	90673	5256
T6807	phos	6300	4303
T6808	phos	6788	55233
T6809	phos	5894	3059
T6810	phos	5594	6050
T6811	deph	5500	59283
T6812	phos	5894	51808
T6813	phos	10454	8517
T6814	phos	1196	51406
T6815	deph	5501	90993
T6816	deph	5501	6788
T6817	phos	5578	4070
T6818	phos	100533105	2309
T6819	phos	5894	51283
T6820	phos	1195	10155
T6821	phos	157	390152
T6822	phos	5058	4221
T6823	deph	5500	5778
T6824	phos	5601	83737
T6825	phos	5578	5739
T6826	phos	2268	5295
T6827	phos	9475	79837
T6828	phos	1022	4188
T6829	phos	5568	2904
T6830	deph	1850	5600
T6831	deph	5526	782
T6832	phos	7048	4776
T6833	phos	1432	994
T6834	phos	54899	5566
T6835	phos	5568	51764
T6836	phos	7483	8324
T6837	phos	9263	129401
T6838	phos	5566	8048
T6839	phos	207	6945
T6840	deph	5522	785
T6841	phos	51422	32
T6842	phos	2870	5580
T6843	phos	157	26534
T6844	phos	5601	4205
T6845	phos	658	55616
T6846	phos	8428	7247
T6847	phos	53944	4775
T6848	phos	1457	1649
T6849	phos	5579	2792
T6850	phos	5347	238
T6851	deph	8556	51434
T6852	phos	11035	4775
T6853	deph	5522	778
T6854	deph	5516	1147
T6855	phos	157	391190
T6856	phos	4882	55796
T6857	deph	84867	5601
T6858	phos	3055	2209
T6859	deph	51496	5430
T6860	phos	5578	6452
T6861	deph	5496	6606
T6862	phos	8798	127933
T6863	phos	5594	6721
T6864	deph	1846	5603
T6865	phos	816	776
T6866	phos	3601	3716
T6867	phos	5594	1647
T6868	phos	167359	1398
T6869	phos	2932	4137
T6870	phos	11035	5594
T6871	phos	5594	4088
T6872	phos	5603	1649
T6873	phos	660	7319
T6874	deph	1846	5599
T6875	phos	5058	56915
T6876	phos	5578	5782
T6877	phos	6789	1975
T6878	phos	5058	9459
T6879	phos	5576	3991
T6880	phos	8798	5566
T6881	phos	5592	3779
T6882	phos	2932	84365
T6883	phos	55681	7533
T6884	phos	5578	5336
T6885	phos	5594	1831
T6886	deph	5516	55690
T6887	deph	1849	5603
T6888	phos	1020	7319
T6889	deph	5500	815
T6890	phos	2870	4988
T6891	phos	817	995
T6892	phos	157	504190
T6893	deph	249	8330
T6894	phos	9252	8853
T6895	phos	5601	5610
T6896	phos	5566	5350
T6897	phos	5566	2792
T6898	phos	816	6332
T6899	phos	5565	2309
T6900	phos	5600	100132074
T6901	phos	8798	54487
T6902	phos	5562	2309
T6903	phos	5578	81608
T6904	phos	5567	5747
T6905	phos	5604	4752
T6906	phos	1432	23636
T6907	phos	1432	7867
T6908	deph	57460	1434
T6909	phos	8798	7726
T6910	phos	5062	91807
T6911	phos	5058	9181
T6912	phos	6792	5089
T6913	phos	5347	22981
T6914	phos	5613	2906
T6915	phos	6732	6431
T6916	phos	1457	51808
T6917	phos	8792	2215
T6918	phos	1022	4084
T6919	deph	5771	4233
T6920	phos	9263	6672
T6921	phos	815	59284
T6922	phos	7476	8323
T6923	phos	1195	6431
T6924	phos	5595	10488
T6925	phos	4914	25970
T6926	phos	10494	7428
T6927	phos	5580	5587
T6928	phos	5567	478
T6929	phos	5598	10155
T6930	phos	157	81050
T6931	phos	5582	60
T6932	phos	56924	6256
T6933	phos	11329	64410
T6934	phos	5565	1408
T6935	phos	1454	7019
T6936	phos	5582	2792
T6937	phos	5595	602
T6938	phos	1454	4194
T6939	phos	7048	9126
T6940	phos	387	1072
T6941	phos	5566	3784
T6942	phos	817	6331
T6943	deph	5519	6198
T6944	phos	9263	84254
T6945	phos	5753	4776
T6946	phos	5256	5837
T6947	phos	3055	5293
T6948	phos	5588	11216
T6949	phos	81029	7855
T6950	phos	6195	5594
T6951	phos	54899	23244
T6952	phos	7482	7855
T6953	phos	11200	10848
T6954	phos	2263	10856
T6955	phos	157	120793
T6956	deph	54776	10627
T6957	phos	6093	200576
T6958	phos	1459	23244
T6959	phos	3480	5296
T6960	phos	57144	85366
T6961	phos	90	4090
T6962	phos	5578	7332
T6963	phos	369	10657
T6964	phos	4215	5607
T6965	phos	127933	4776
T6966	phos	5601	4194
T6967	phos	2932	894
T6968	deph	5531	11184
T6969	phos	699	54386
T6970	deph	5780	4905
T6971	phos	5588	3385
T6972	phos	5599	2077
T6973	phos	5292	2017
T6974	deph	5521	784
T6975	phos	6195	3845
T6976	phos	7297	5296
T6977	deph	5501	4636
T6978	phos	131890	1233
T6979	phos	6794	5562
T6980	phos	5568	2786
T6981	phos	1457	7766
T6982	phos	5571	32
T6983	phos	127933	11037
T6984	deph	8556	8881
T6985	phos	3702	940
T6986	phos	23118	6416
T6987	phos	6732	4193
T6988	phos	5568	2932
T6989	phos	5606	5594
T6990	phos	5565	1407
T6991	phos	699	3978
T6992	phos	5563	7249
T6993	deph	5519	5584
T6994	phos	5602	100132074
T6995	phos	1452	2737
T6996	phos	5058	4108
T6997	phos	5595	4088
T6998	deph	5500	103910
T6999	deph	28227	59284
T7000	deph	5515	5587
T7001	deph	5494	1432
T7002	phos	58985	3716
T7003	phos	7042	4087
T7004	phos	3575	3718
T7005	phos	7471	11211
T7006	phos	5879	5602
T7007	deph	5515	27091
T7008	phos	51086	55796
T7009	phos	7048	27254
T7010	deph	55012	207
T7011	phos	157	7852
T7012	deph	5525	9254
T7013	phos	1020	6117
T7014	phos	2770	5601
T7015	phos	5567	782
T7016	phos	5979	9322
T7017	phos	2932	324
T7018	phos	157	392391
T7019	phos	51086	10848
T7020	phos	7297	6777
T7021	phos	10298	2017
T7022	phos	9212	9815
T7023	phos	6300	55616
T7024	phos	130399	4088
T7025	deph	5535	246184
T7026	phos	10188	7791
T7027	phos	8445	4193
T7028	phos	5597	26528
T7029	deph	1845	5600
T7030	phos	1019	129401
T7031	phos	5566	55970
T7032	phos	5562	100132074
T7033	phos	8737	8517
T7034	phos	7484	8323
T7035	deph	55844	5584
T7036	phos	2264	3280
T7037	phos	7048	7791
T7038	phos	5568	94235
T7039	deph	5501	10627
T7040	phos	5566	785
T7041	phos	51384	2535
T7042	deph	5515	781
T7043	phos	157	390326
T7044	phos	6794	84254
T7045	phos	409	155
T7046	deph	5501	27091
T7047	phos	818	7442
T7048	phos	207	1147
T7049	deph	5518	786
T7050	phos	157	390649
T7051	phos	6885	5602
T7052	deph	54434	3984
T7053	phos	5613	59285
T7054	deph	5501	55799
T7055	phos	6198	29904
T7056	phos	1453	5599
T7057	deph	79660	163688
T7058	deph	28227	786
T7059	phos	4752	10524
T7060	phos	207	84335
T7061	deph	5500	2902
T7062	phos	9263	1788
T7063	deph	5526	55799
T7064	phos	6789	2308
T7065	phos	5594	5321
T7066	phos	7481	8323
T7067	phos	6011	1234
T7068	deph	55844	10000
T7069	deph	1845	6300
T7070	phos	5568	2790
T7071	phos	5594	5610
T7072	phos	814	5528
T7073	phos	5566	148327
T7074	phos	9149	55869
T7075	phos	5594	10287
T7076	phos	1196	4193
T7077	phos	1432	2309
T7078	phos	4751	7791
T7079	phos	3985	5580
T7080	deph	11221	5602
T7081	phos	131890	3577
T7082	phos	6197	6118
T7083	deph	5525	5502
T7084	phos	6196	79109
T7085	phos	4914	3667
T7086	phos	1019	7428
T7087	deph	5521	207
T7088	phos	5058	55796
T7089	phos	3784	5613
T7090	phos	56924	5894
T7091	phos	1019	5000
T7092	phos	157	390162
T7093	phos	5585	10856
T7094	phos	10188	4188
T7095	phos	1452	7534
T7096	phos	9149	55320
T7097	phos	1438	3716
T7098	phos	5599	3667
T7099	phos	2042	65056
T7100	phos	10298	11244
T7101	deph	5500	4137
T7102	phos	818	2318
T7103	deph	5533	283455
T7104	phos	9212	56957
T7105	phos	5601	9322
T7106	phos	90	4193
T7107	phos	816	4842
T7108	phos	5580	3190
T7109	phos	5058	4215
T7110	phos	8986	7798
T7111	phos	207	54039
T7112	phos	3480	154
T7113	deph	122809	3643
T7114	phos	29110	1796
T7115	deph	5527	27092
T7116	deph	5515	8353
T7117	phos	3716	6777
T7118	deph	52	2212
T7119	deph	5500	783
T7120	phos	8322	2776
T7121	deph	5520	782
T7122	phos	5613	2793
T7123	phos	5600	2308
T7124	phos	815	93589
T7125	phos	5568	84152
T7126	phos	5595	660
T7127	phos	207	4208
T7128	phos	6885	5906
T7129	deph	1847	5599
T7130	phos	5592	1385
T7131	deph	5515	790
T7132	phos	9252	5580
T7133	phos	8550	1195
T7134	phos	5566	486
T7135	phos	8550	7791
T7136	phos	5568	5923
T7137	phos	6733	5594
T7138	deph	5520	5502
T7139	phos	6195	9088
T7140	deph	5500	5587
T7141	phos	9263	602
T7142	phos	157	26689
T7143	deph	5533	8881
T7144	phos	1457	4149
T7145	phos	5601	6601
T7146	deph	5771	6774
T7147	phos	204851	5580
T7148	phos	2264	127933
T7149	phos	5347	994
T7150	phos	8445	1788
T7151	phos	57761	57567
T7152	phos	8576	5511
T7153	deph	5501	2890
T7154	deph	5501	116444
T7155	deph	5509	5256
T7156	phos	7189	5603
T7157	phos	9149	5599
T7158	deph	5521	27091
T7159	phos	57144	340156
T7160	phos	780	5187
T7161	phos	818	779
T7162	phos	1460	4792
T7163	deph	5778	5601
T7164	phos	5289	4194
T7165	phos	5583	4869
T7166	phos	5601	8660
T7167	deph	55012	10368
T7168	phos	157	219469
T7169	deph	5516	5580
T7170	phos	1452	2768
T7171	phos	3845	5594
T7172	deph	8493	472
T7173	phos	5598	4208
T7174	deph	29085	8359
T7175	deph	5529	785
T7176	phos	1263	672
T7177	phos	7482	8321
T7178	phos	9252	84699
T7179	phos	5568	55799
T7180	phos	5058	56270
T7181	phos	8550	2107
T7182	phos	6787	23283
T7183	phos	660	3059
T7184	phos	6196	5701
T7185	phos	5603	3727
T7186	phos	4882	8725
T7187	phos	8440	5062
T7188	phos	5566	5906
T7189	phos	90	4998
T7190	deph	5501	440275
T7191	phos	816	59285
T7192	deph	5795	5979
T7193	phos	1445	7525
T7194	phos	157	219873
T7195	phos	51086	7428
T7196	phos	5595	1025
T7197	phos	2268	3190
T7198	phos	8321	2776
T7199	phos	55681	5878
T7200	phos	5584	6199
T7201	phos	5580	56478
T7202	phos	157	390066
T7203	phos	8445	1104
T7204	phos	7525	3312
T7205	phos	10454	4793
T7206	phos	7474	8326
T7207	phos	4140	11200
T7208	phos	5578	9266
T7209	phos	6789	100132074
T7210	phos	5577	3991
T7211	phos	5578	8563
T7212	phos	9149	3059
T7213	phos	7477	8326
T7214	phos	207	4794
T7215	phos	157	26682
T7216	deph	5778	5599
T7217	phos	8550	51008
T7218	deph	5500	835
T7219	phos	4085	10393
T7220	phos	5594	56957
T7221	deph	5526	5502
T7222	deph	5523	10369
T7223	phos	5613	5567
T7224	phos	5567	2783
T7225	deph	29085	8294
T7226	phos	613	1398
T7227	phos	5613	9254
T7228	deph	5533	84152
T7229	phos	5566	11244
T7230	deph	5515	9261
T7231	phos	6196	7335
T7232	phos	6732	6429
T7233	phos	817	785
T7234	phos	5602	2309
T7235	deph	54961	1073
T7236	deph	28227	9254
T7237	deph	5527	59283
T7238	phos	7471	2535
T7239	deph	5525	55799
T7240	phos	1198	6426
T7241	phos	5566	2793
T7242	deph	5500	2893
T7243	phos	2264	55802
T7244	phos	7473	8326
T7245	phos	156	6181
T7246	phos	57761	5089
T7247	phos	2869	55616
T7248	phos	5578	2017
T7249	deph	5519	782
T7250	deph	5518	25937
T7251	phos	5613	1385
T7252	deph	1847	5603
T7253	phos	1019	6118
T7254	phos	658	2017
T7255	phos	5599	11016
T7256	deph	5501	2903
T7257	phos	5563	55616
T7258	deph	5516	6262
T7259	deph	11072	1432
T7260	deph	5500	93408
T7261	phos	8798	4089
T7262	phos	6196	7791
T7263	phos	657	4090
T7264	deph	1852	5599
T7265	phos	3611	11218
T7266	phos	5594	5430
T7267	phos	2264	4188
T7268	phos	157	402317
T7269	phos	1457	51096
T7270	phos	157	402135
T7271	phos	7048	10856
T7272	deph	55844	6788
T7273	phos	660	10848
T7274	phos	3643	10603
T7275	phos	85366	4637
T7276	phos	5579	648044
T7277	deph	5533	775
T7278	phos	5613	784
T7279	phos	1020	5901
T7280	phos	157	390036
T7281	phos	5599	6050
T7282	phos	157	158131
T7283	phos	157	138799
